Customer ID,Recency,Frequency,Monetary,Recency Score,Frequency Score,Monetary Score,RFM Score,Customer Status
CUST_00449,50,12,152.3,4,5,5,45,Loyal Customers
CUST_00450,118,8,92.79,2,4,3,24,Cannot Lose
CUST_00451,69,8,88.87,3,4,3,34,Loyal Customers
CUST_00452,220,6,67.58,1,2,2,12,Hibernating
CUST_00453,2,7,127.88999999999999,5,3,4,53,Potential Loyalists
CUST_00454,3,6,65.78,5,2,2,52,Potential Loyalists
CUST_00455,132,7,93.69,2,3,3,23,At Risk
CUST_00456,1,6,99.09,5,2,3,52,Potential Loyalists
CUST_00457,10,5,75.75,5,2,2,52,Potential Loyalists
CUST_00458,272,5,64.21,1,2,2,12,Hibernating
CUST_00459,48,9,104.75999999999999,4,4,3,44,Loyal Customers
CUST_00460,336,5,76.76,1,2,2,12,Hibernating
CUST_00461,211,8,148.32,1,4,5,14,Cannot Lose
CUST_00462,11,7,111.42,5,3,4,53,Potential Loyalists
CUST_00463,71,6,95.63000000000001,3,2,3,32,Need Attention
CUST_00464,36,5,57.620000000000005,4,2,1,42,Potential Loyalists
CUST_00465,178,9,113.66,1,4,4,14,Cannot Lose
CUST_00466,28,7,85.07000000000001,4,3,2,43,Potential Loyalists
CUST_00467,56,11,174.9,4,5,5,45,Loyal Customers
CUST_00468,185,9,120.89,1,4,4,14,Cannot Lose
CUST_00469,535,2,41.95,1,1,1,11,Hibernating
CUST_00470,41,6,92.43,4,2,3,42,Potential Loyalists
CUST_00471,214,8,95.81,1,4,3,14,Cannot Lose
CUST_00472,156,5,69.08,2,2,2,22,Hibernating
CUST_00473,9,7,110.14,5,3,4,53,Potential Loyalists
CUST_00474,15,5,57.9,5,2,1,52,Potential Loyalists
CUST_00475,369,5,70.61,1,2,2,12,Hibernating
CUST_00476,22,11,169.61,5,5,5,55,Champions
CUST_00477,109,9,104.17999999999999,2,4,3,24,Cannot Lose
CUST_00478,89,11,154.69,3,5,5,35,Loyal Customers
CUST_00479,12,9,137.86,5,4,5,54,Champions
CUST_00480,219,8,109.36,1,4,4,14,Cannot Lose
CUST_00481,4,7,70.38,5,3,2,53,Potential Loyalists
CUST_00482,123,7,129.33,2,3,4,23,At Risk
CUST_00483,133,8,116.34,2,4,4,24,Cannot Lose
CUST_00484,189,6,110.50000000000001,1,2,4,12,Hibernating
CUST_00485,26,6,96.66,4,2,3,42,Potential Loyalists
CUST_00486,147,4,51.629999999999995,2,1,1,21,Hibernating
CUST_00487,71,12,198.79,3,5,5,35,Loyal Customers
CUST_00488,89,9,133.07,3,4,5,34,Loyal Customers
CUST_00489,32,6,107.0,4,2,4,42,Potential Loyalists
CUST_00490,231,4,90.47,1,1,3,11,Hibernating
CUST_00491,163,3,41.93000000000001,2,1,1,21,Hibernating
CUST_00492,44,8,142.20000000000002,4,4,5,44,Loyal Customers
CUST_00493,153,3,27.93,2,1,1,21,Hibernating
CUST_00494,87,10,125.75,3,5,4,35,Loyal Customers
CUST_00495,74,8,119.96,3,4,4,34,Loyal Customers
CUST_00496,63,10,176.25,3,5,5,35,Loyal Customers
CUST_00497,178,2,43.12,1,1,1,11,Hibernating
CUST_00498,145,6,71.08,2,2,2,22,Hibernating
CUST_00499,9,14,207.0,5,5,5,55,Champions
CUST_00500,73,10,132.99,3,5,5,35,Loyal Customers
CUST_00501,151,7,92.48,2,3,3,23,At Risk
CUST_00502,8,6,78.53,5,2,2,52,Potential Loyalists
CUST_00503,100,8,141.14000000000001,3,4,5,34,Loyal Customers
CUST_00504,7,13,191.27000000000004,5,5,5,55,Champions
CUST_00505,43,6,86.45,4,2,3,42,Potential Loyalists
CUST_00506,156,7,88.88,2,3,3,23,At Risk
CUST_00507,26,9,131.94,4,4,4,44,Loyal Customers
CUST_00508,160,5,57.870000000000005,2,2,1,22,Hibernating
CUST_00509,0,8,117.41,5,4,4,54,Champions
CUST_00510,49,6,96.48,4,2,3,42,Potential Loyalists
CUST_00511,6,10,165.75,5,5,5,55,Champions
CUST_00512,194,5,88.89,1,2,3,12,Hibernating
CUST_00513,88,10,130.55,3,5,4,35,Loyal Customers
CUST_00514,39,6,106.5,4,2,4,42,Potential Loyalists
CUST_00515,35,7,80.28,4,3,2,43,Potential Loyalists
CUST_00516,10,9,153.92,5,4,5,54,Champions
CUST_00517,384,2,13.92,1,1,1,11,Hibernating
CUST_00518,290,3,43.91,1,1,1,11,Hibernating
CUST_00519,77,5,83.93,3,2,2,32,Need Attention
CUST_00520,52,7,108.12,4,3,4,43,Potential Loyalists
CUST_00521,16,7,98.21999999999998,5,3,3,53,Potential Loyalists
CUST_00522,43,6,90.77999999999999,4,2,3,42,Potential Loyalists
CUST_00523,45,6,78.57,4,2,2,42,Potential Loyalists
CUST_00524,126,6,90.77000000000001,2,2,3,22,Hibernating
CUST_00525,36,8,111.03,4,4,4,44,Loyal Customers
CUST_00526,374,3,39.260000000000005,1,1,1,11,Hibernating
CUST_00527,15,6,81.30999999999999,5,2,2,52,Potential Loyalists
CUST_00528,147,9,157.74,2,4,5,24,Cannot Lose
CUST_00529,316,5,60.199999999999996,1,2,1,12,Hibernating
CUST_00530,53,4,53.220000000000006,4,1,1,41,Newcomers
CUST_00531,495,4,49.29,1,1,1,11,Hibernating
CUST_00532,56,10,163.45,4,5,5,45,Loyal Customers
CUST_00533,20,6,117.91,5,2,4,52,Potential Loyalists
CUST_00534,359,6,82.96,1,2,2,12,Hibernating
CUST_00535,9,12,169.55,5,5,5,55,Champions
CUST_00536,47,10,146.8,4,5,5,45,Loyal Customers
CUST_00537,106,4,47.04,2,1,1,21,Hibernating
CUST_00538,104,7,131.35,2,3,4,23,At Risk
CUST_00539,78,8,117.22000000000001,3,4,4,34,Loyal Customers
CUST_00540,127,7,97.67,2,3,3,23,At Risk
CUST_00541,80,8,127.53,3,4,4,34,Loyal Customers
CUST_00542,21,6,89.7,5,2,3,52,Potential Loyalists
CUST_00543,30,7,122.13,4,3,4,43,Potential Loyalists
CUST_00544,7,10,161.79,5,5,5,55,Champions
CUST_00545,40,11,184.74,4,5,5,45,Loyal Customers
CUST_00546,150,6,113.03999999999999,2,2,4,22,Hibernating
CUST_00547,36,11,161.43,4,5,5,45,Loyal Customers
CUST_00548,82,5,103.25,3,2,3,32,Need Attention
CUST_00549,184,5,77.89999999999999,1,2,2,12,Hibernating
CUST_00550,56,4,69.66,4,1,2,41,Newcomers
CUST_00551,104,12,174.14,2,5,5,25,Cannot Lose
CUST_00552,86,4,79.93,3,1,2,31,Need Attention
CUST_00553,234,4,64.31,1,1,2,11,Hibernating
CUST_00554,213,4,71.52,1,1,2,11,Hibernating
CUST_00555,21,6,73.68,5,2,2,52,Potential Loyalists
CUST_00556,106,6,92.09,2,2,3,22,Hibernating
CUST_00557,285,6,105.61,1,2,3,12,Hibernating
CUST_00558,225,7,131.79,1,3,4,13,At Risk
CUST_00559,133,5,91.95,2,2,3,22,Hibernating
CUST_00560,34,5,82.43,4,2,2,42,Potential Loyalists
CUST_00561,215,9,136.4,1,4,5,14,Cannot Lose
CUST_00562,22,5,69.78999999999999,5,2,2,52,Potential Loyalists
CUST_00563,42,12,153.92999999999998,4,5,5,45,Loyal Customers
CUST_00564,106,5,66.83,2,2,2,22,Hibernating
CUST_00565,61,5,93.09,3,2,3,32,Need Attention
CUST_00566,5,6,78.57000000000001,5,2,2,52,Potential Loyalists
CUST_00567,154,8,115.17,2,4,4,24,Cannot Lose
CUST_00568,74,6,79.03,3,2,2,32,Need Attention
CUST_00569,142,7,95.15,2,3,3,23,At Risk
CUST_00570,42,11,197.98999999999998,4,5,5,45,Loyal Customers
CUST_00571,30,6,103.68,4,2,3,42,Potential Loyalists
CUST_00572,87,8,127.27,3,4,4,34,Loyal Customers
CUST_00573,12,10,187.5,5,5,5,55,Champions
CUST_00574,255,7,88.3,1,3,3,13,At Risk
CUST_00575,31,4,39.3,4,1,1,41,Newcomers
CUST_00576,284,7,115.72,1,3,4,13,At Risk
CUST_00577,23,8,114.80000000000001,5,4,4,54,Champions
CUST_00578,34,8,93.71,4,4,3,44,Loyal Customers
CUST_00579,70,7,116.18,3,3,4,33,Need Attention
CUST_00580,65,3,47.93,3,1,1,31,Need Attention
CUST_00581,21,10,159.06,5,5,5,55,Champions
CUST_00582,15,12,189.08999999999997,5,5,5,55,Champions
CUST_00583,271,5,56.459999999999994,1,2,1,12,Hibernating
CUST_00584,194,9,138.35999999999999,1,4,5,14,Cannot Lose
CUST_00585,29,11,152.84,4,5,5,45,Loyal Customers
CUST_00586,265,7,101.66,1,3,3,13,At Risk
CUST_00587,380,5,72.07,1,2,2,12,Hibernating
CUST_00588,58,10,164.01,3,5,5,35,Loyal Customers
CUST_00589,100,11,153.1,3,5,5,35,Loyal Customers
CUST_00590,27,13,200.36999999999998,4,5,5,45,Loyal Customers
CUST_00591,21,9,131.72,5,4,4,54,Champions
CUST_00592,30,4,71.8,4,1,2,41,Newcomers
CUST_00593,2,8,130.33,5,4,4,54,Champions
CUST_00594,585,1,18.69,1,1,1,11,Hibernating
CUST_00595,25,9,135.04000000000002,4,4,5,44,Loyal Customers
CUST_00596,92,3,36.78,3,1,1,31,Need Attention
CUST_00597,0,7,125.91,5,3,4,53,Potential Loyalists
CUST_00598,339,3,40.51,1,1,1,11,Hibernating
CUST_00599,78,7,106.75,3,3,4,33,Need Attention
CUST_00600,48,11,149.98,4,5,5,45,Loyal Customers
CUST_00601,181,8,108.1,1,4,4,14,Cannot Lose
CUST_00602,272,4,60.45,1,1,1,11,Hibernating
CUST_00603,50,6,95.49000000000001,4,2,3,42,Potential Loyalists
CUST_00604,48,10,129.12,4,5,4,45,Loyal Customers
CUST_00605,12,12,225.8,5,5,5,55,Champions
CUST_00606,153,6,61.36,2,2,1,22,Hibernating
CUST_00607,457,4,61.25,1,1,1,11,Hibernating
CUST_00608,120,4,62.21,2,1,1,21,Hibernating
CUST_00609,40,5,83.75999999999999,4,2,2,42,Potential Loyalists
CUST_00610,63,8,135.12,3,4,5,34,Loyal Customers
CUST_00611,31,10,147.66,4,5,5,45,Loyal Customers
CUST_00612,7,6,56.47999999999999,5,2,1,52,Potential Loyalists
CUST_00613,3,8,107.32000000000001,5,4,4,54,Champions
CUST_00614,58,9,124.96,3,4,4,34,Loyal Customers
CUST_00615,204,4,65.60000000000001,1,1,2,11,Hibernating
CUST_00616,37,9,123.28,4,4,4,44,Loyal Customers
CUST_00617,156,8,110.41999999999999,2,4,4,24,Cannot Lose
CUST_00618,89,6,73.86,3,2,2,32,Need Attention
CUST_00619,101,5,81.11,2,2,2,22,Hibernating
CUST_00620,72,4,58.62,3,1,1,31,Need Attention
CUST_00621,259,5,72.03999999999999,1,2,2,12,Hibernating
CUST_00622,308,2,15.86,1,1,1,11,Hibernating
CUST_00623,26,6,113.61,4,2,4,42,Potential Loyalists
CUST_00624,69,7,108.25,3,3,4,33,Need Attention
CUST_00625,31,8,89.35,4,4,3,44,Loyal Customers
CUST_00626,115,7,94.95,2,3,3,23,At Risk
CUST_00627,71,4,82.59,3,1,2,31,Need Attention
CUST_00628,211,9,115.96000000000001,1,4,4,14,Cannot Lose
CUST_00629,326,4,62.2,1,1,1,11,Hibernating
CUST_00630,129,5,70.03,2,2,2,22,Hibernating
CUST_00631,436,4,46.269999999999996,1,1,1,11,Hibernating
CUST_00632,96,9,145.54,3,4,5,34,Loyal Customers
CUST_00633,248,5,78.02000000000001,1,2,2,12,Hibernating
CUST_00634,185,7,82.94,1,3,2,13,At Risk
CUST_00635,16,7,103.63999999999999,5,3,3,53,Potential Loyalists
CUST_00636,172,2,17.369999999999997,2,1,1,21,Hibernating
CUST_00637,56,8,138.35999999999999,4,4,5,44,Loyal Customers
CUST_00638,74,12,194.44,3,5,5,35,Loyal Customers
CUST_00639,16,5,82.88,5,2,2,52,Potential Loyalists
CUST_00640,26,9,106.17,4,4,3,44,Loyal Customers
CUST_00641,29,9,132.03,4,4,4,44,Loyal Customers
CUST_00642,60,8,115.41999999999999,3,4,4,34,Loyal Customers
CUST_00643,103,7,111.43999999999998,2,3,4,23,At Risk
CUST_00644,116,9,106.27999999999999,2,4,4,24,Cannot Lose
CUST_00645,59,10,165.85999999999999,3,5,5,35,Loyal Customers
CUST_00646,32,5,73.22,4,2,2,42,Potential Loyalists
CUST_00647,92,4,60.61,3,1,1,31,Need Attention
CUST_00648,30,8,96.69,4,4,3,44,Loyal Customers
CUST_00649,170,9,122.94000000000001,2,4,4,24,Cannot Lose
CUST_00650,88,5,102.89,3,2,3,32,Need Attention
CUST_00651,28,9,130.86,4,4,4,44,Loyal Customers
CUST_00652,135,9,132.56,2,4,5,24,Cannot Lose
CUST_00653,75,11,157.95,3,5,5,35,Loyal Customers
CUST_00654,173,8,126.19999999999999,2,4,4,24,Cannot Lose
CUST_00655,4,6,103.7,5,2,3,52,Potential Loyalists
CUST_00656,9,9,149.70999999999998,5,4,5,54,Champions
CUST_00657,0,4,56.720000000000006,5,1,1,51,Newcomers
CUST_00658,25,8,112.85,4,4,4,44,Loyal Customers
CUST_00659,225,8,155.23,1,4,5,14,Cannot Lose
CUST_00660,3,14,218.12,5,5,5,55,Champions
CUST_00661,64,8,122.62,3,4,4,34,Loyal Customers
CUST_00663,42,9,126.08000000000001,4,4,4,44,Loyal Customers
CUST_00664,0,4,43.93,5,1,1,51,Newcomers
CUST_00665,103,11,155.36,2,5,5,25,Cannot Lose
CUST_00666,71,3,38.11,3,1,1,31,Need Attention
CUST_00667,190,10,134.32,1,5,5,15,Cannot Lose
CUST_00668,371,4,53.15,1,1,1,11,Hibernating
CUST_00669,93,15,196.62,3,5,5,35,Loyal Customers
CUST_00670,461,2,25.58,1,1,1,11,Hibernating
CUST_00671,22,9,155.77999999999997,5,4,5,54,Champions
CUST_00672,105,5,67.38,2,2,2,22,Hibernating
CUST_00673,230,8,131.09,1,4,4,14,Cannot Lose
CUST_00674,86,9,121.53,3,4,4,34,Loyal Customers
CUST_00675,43,8,124.75,4,4,4,44,Loyal Customers
CUST_00676,104,4,55.07000000000001,2,1,1,21,Hibernating
CUST_00677,13,9,119.21000000000001,5,4,4,54,Champions
CUST_00678,119,6,61.11,2,2,1,22,Hibernating
CUST_00679,126,8,143.78,2,4,5,24,Cannot Lose
CUST_00680,86,4,76.39,3,1,2,31,Need Attention
CUST_00681,81,7,104.84999999999998,3,3,3,33,Need Attention
CUST_00682,82,6,89.25,3,2,3,32,Need Attention
CUST_00683,9,8,103.91,5,4,3,54,Champions
CUST_00684,56,9,103.9,4,4,3,44,Loyal Customers
CUST_00685,72,4,63.82,3,1,1,31,Need Attention
CUST_00686,5,8,103.16999999999999,5,4,3,54,Champions
CUST_00687,10,7,99.34,5,3,3,53,Potential Loyalists
CUST_00688,391,5,74.75,1,2,2,12,Hibernating
CUST_00689,14,10,158.11,5,5,5,55,Champions
CUST_00690,43,8,111.37,4,4,4,44,Loyal Customers
CUST_00691,86,11,136.10999999999999,3,5,5,35,Loyal Customers
CUST_00692,46,10,125.78999999999999,4,5,4,45,Loyal Customers
CUST_00693,33,4,61.12,4,1,1,41,Newcomers
CUST_00694,63,6,86.84,3,2,3,32,Need Attention
CUST_00695,0,7,105.1,5,3,3,53,Potential Loyalists
CUST_00696,49,7,103.99000000000001,4,3,3,43,Potential Loyalists
CUST_00697,40,6,76.24000000000001,4,2,2,42,Potential Loyalists
CUST_00698,23,5,61.849999999999994,5,2,1,52,Potential Loyalists
CUST_00699,174,5,74.31,2,2,2,22,Hibernating
CUST_00700,4,7,113.63,5,3,4,53,Potential Loyalists
CUST_00701,34,3,50.48,4,1,1,41,Newcomers
CUST_00702,57,5,81.49000000000001,3,2,2,32,Need Attention
CUST_00703,108,4,43.31999999999999,2,1,1,21,Hibernating
CUST_00704,116,2,19.41,2,1,1,21,Hibernating
CUST_00705,82,9,147.35,3,4,5,34,Loyal Customers
CUST_00706,76,5,66.88,3,2,2,32,Need Attention
CUST_00707,70,4,72.03,3,1,2,31,Need Attention
CUST_00708,45,5,69.46,4,2,2,42,Potential Loyalists
CUST_00709,169,4,62.76,2,1,1,21,Hibernating
CUST_00710,60,9,96.93,3,4,3,34,Loyal Customers
CUST_00711,32,7,125.36,4,3,4,43,Potential Loyalists
CUST_00712,174,8,109.03999999999999,2,4,4,24,Cannot Lose
CUST_00713,55,8,145.13,4,4,5,44,Loyal Customers
CUST_00714,20,7,91.38000000000001,5,3,3,53,Potential Loyalists
CUST_00715,54,7,111.28999999999999,4,3,4,43,Potential Loyalists
CUST_00716,23,6,93.8,5,2,3,52,Potential Loyalists
CUST_00717,12,9,120.89999999999999,5,4,4,54,Champions
CUST_00718,70,4,72.08,3,1,2,31,Need Attention
CUST_00719,100,6,133.31,3,2,5,32,Need Attention
CUST_00720,30,6,86.68,4,2,3,42,Potential Loyalists
CUST_00721,71,10,145.56,3,5,5,35,Loyal Customers
CUST_00722,0,8,109.78,5,4,4,54,Champions
CUST_00723,179,4,49.769999999999996,1,1,1,11,Hibernating
CUST_00724,173,5,82.63999999999999,2,2,2,22,Hibernating
CUST_00725,112,3,40.839999999999996,2,1,1,21,Hibernating
CUST_00726,30,6,83.7,4,2,2,42,Potential Loyalists
CUST_00727,1,10,165.12999999999997,5,5,5,55,Champions
CUST_00728,118,4,55.519999999999996,2,1,1,21,Hibernating
CUST_00729,67,8,149.75,3,4,5,34,Loyal Customers
CUST_00730,111,10,183.84000000000003,2,5,5,25,Cannot Lose
CUST_00731,29,11,157.31,4,5,5,45,Loyal Customers
CUST_00732,70,7,89.21,3,3,3,33,Need Attention
CUST_00733,460,2,37.07,1,1,1,11,Hibernating
CUST_00734,58,6,84.67999999999999,3,2,2,32,Need Attention
CUST_00735,62,7,100.44,3,3,3,33,Need Attention
CUST_00736,6,8,112.43,5,4,4,54,Champions
CUST_00737,123,5,69.18,2,2,2,22,Hibernating
CUST_00738,57,4,44.82,3,1,1,31,Need Attention
CUST_00739,30,4,52.54,4,1,1,41,Newcomers
CUST_00740,77,5,70.44,3,2,2,32,Need Attention
CUST_00741,10,12,162.73000000000002,5,5,5,55,Champions
CUST_00742,267,7,124.56,1,3,4,13,At Risk
CUST_00743,330,9,143.67999999999998,1,4,5,14,Cannot Lose
CUST_00744,218,6,92.23000000000002,1,2,3,12,Hibernating
CUST_00745,37,11,153.95,4,5,5,45,Loyal Customers
CUST_00746,45,5,88.42,4,2,3,42,Potential Loyalists
CUST_00747,152,7,66.54999999999998,2,3,2,23,At Risk
CUST_00748,139,8,113.72,2,4,4,24,Cannot Lose
CUST_00749,116,9,123.97999999999999,2,4,4,24,Cannot Lose
CUST_00750,408,5,86.05999999999999,1,2,3,12,Hibernating
CUST_00751,58,11,188.7,3,5,5,35,Loyal Customers
CUST_00752,133,10,188.22,2,5,5,25,Cannot Lose
CUST_00753,23,5,81.09,5,2,2,52,Potential Loyalists
CUST_00754,62,8,123.64,3,4,4,34,Loyal Customers
CUST_00755,4,5,95.61999999999999,5,2,3,52,Potential Loyalists
CUST_00756,59,5,87.47999999999999,3,2,3,32,Need Attention
CUST_00757,151,8,118.72,2,4,4,24,Cannot Lose
CUST_00758,5,9,125.85,5,4,4,54,Champions
CUST_00759,172,4,68.3,2,1,2,21,Hibernating
CUST_00760,76,4,68.22,3,1,2,31,Need Attention
CUST_00761,113,5,69.09,2,2,2,22,Hibernating
CUST_00762,165,4,38.08,2,1,1,21,Hibernating
CUST_00763,80,9,149.85,3,4,5,34,Loyal Customers
CUST_00764,54,4,70.52,4,1,2,41,Newcomers
CUST_00765,178,3,24.82,1,1,1,11,Hibernating
CUST_00766,56,6,103.02000000000001,4,2,3,42,Potential Loyalists
CUST_00767,34,3,49.99,4,1,1,41,Newcomers
CUST_00768,245,6,89.67,1,2,3,12,Hibernating
CUST_00769,219,5,71.21,1,2,2,12,Hibernating
CUST_00770,18,7,87.89,5,3,3,53,Potential Loyalists
CUST_00771,9,10,154.53000000000003,5,5,5,55,Champions
CUST_00772,132,8,145.32999999999998,2,4,5,24,Cannot Lose
CUST_00773,53,13,187.26,4,5,5,45,Loyal Customers
CUST_00774,29,8,105.96000000000001,4,4,3,44,Loyal Customers
CUST_00775,31,13,159.92000000000004,4,5,5,45,Loyal Customers
CUST_00776,337,5,64.33,1,2,2,12,Hibernating
CUST_00777,105,7,129.93,2,3,4,23,At Risk
CUST_00778,24,13,213.10000000000002,5,5,5,55,Champions
CUST_00779,182,7,112.29,1,3,4,13,At Risk
CUST_00780,85,10,153.84000000000003,3,5,5,35,Loyal Customers
CUST_00781,430,3,44.82,1,1,1,11,Hibernating
CUST_00782,6,6,91.75,5,2,3,52,Potential Loyalists
CUST_00783,78,8,103.35000000000001,3,4,3,34,Loyal Customers
CUST_00784,16,9,94.85,5,4,3,54,Champions
CUST_00785,142,9,142.7,2,4,5,24,Cannot Lose
CUST_00786,180,2,29.55,1,1,1,11,Hibernating
CUST_00787,160,6,118.04999999999998,2,2,4,22,Hibernating
CUST_00788,55,6,122.73,4,2,4,42,Potential Loyalists
CUST_00789,68,7,111.89000000000001,3,3,4,33,Need Attention
CUST_00790,124,6,98.36000000000001,2,2,3,22,Hibernating
CUST_00791,47,5,85.50999999999999,4,2,2,42,Potential Loyalists
CUST_00792,62,5,75.87,3,2,2,32,Need Attention
CUST_00793,282,11,136.10999999999999,1,5,5,15,Cannot Lose
CUST_00794,9,5,73.82,5,2,2,52,Potential Loyalists
CUST_00795,253,5,88.79999999999998,1,2,3,12,Hibernating
CUST_00796,23,10,168.66,5,5,5,55,Champions
CUST_00797,157,9,138.9,2,4,5,24,Cannot Lose
CUST_00798,61,7,98.50999999999999,3,3,3,33,Need Attention
CUST_00799,6,9,161.2,5,4,5,54,Champions
CUST_00800,275,3,43.480000000000004,1,1,1,11,Hibernating
CUST_00801,391,3,33.5,1,1,1,11,Hibernating
CUST_00802,80,7,81.74,3,3,2,33,Need Attention
CUST_00803,1,10,138.76999999999998,5,5,5,55,Champions
CUST_00804,8,5,51.4,5,2,1,52,Potential Loyalists
CUST_00805,39,7,72.09,4,3,2,43,Potential Loyalists
CUST_00806,76,7,113.19000000000001,3,3,4,33,Need Attention
CUST_00807,122,4,45.43,2,1,1,21,Hibernating
CUST_00808,121,6,74.78999999999999,2,2,2,22,Hibernating
CUST_00809,188,6,93.42999999999999,1,2,3,12,Hibernating
CUST_00810,179,3,54.36,1,1,1,11,Hibernating
CUST_00811,34,5,92.92,4,2,3,42,Potential Loyalists
CUST_00812,213,8,137.12,1,4,5,14,Cannot Lose
CUST_00813,0,10,176.01,5,5,5,55,Champions
CUST_00814,14,6,70.72,5,2,2,52,Potential Loyalists
CUST_00815,0,6,86.42,5,2,3,52,Potential Loyalists
CUST_00816,38,7,124.42,4,3,4,43,Potential Loyalists
CUST_00817,4,4,52.89000000000001,5,1,1,51,Newcomers
CUST_00818,51,7,82.17000000000002,4,3,2,43,Potential Loyalists
CUST_00819,13,6,106.92,5,2,4,52,Potential Loyalists
CUST_00820,245,7,106.21000000000001,1,3,3,13,At Risk
CUST_00821,141,8,129.5,2,4,4,24,Cannot Lose
CUST_00822,40,7,110.56,4,3,4,43,Potential Loyalists
CUST_00823,69,12,207.48000000000002,3,5,5,35,Loyal Customers
CUST_00824,45,4,58.019999999999996,4,1,1,41,Newcomers
CUST_00825,66,12,188.56,3,5,5,35,Loyal Customers
CUST_00826,43,6,91.42,4,2,3,42,Potential Loyalists
CUST_00827,143,10,135.74,2,5,5,25,Cannot Lose
CUST_00828,156,5,74.57000000000001,2,2,2,22,Hibernating
CUST_00829,64,4,43.28,3,1,1,31,Need Attention
CUST_00830,78,7,107.61,3,3,4,33,Need Attention
CUST_00831,474,5,69.35,1,2,2,12,Hibernating
CUST_00832,24,3,35.739999999999995,5,1,1,51,Newcomers
CUST_00833,127,4,64.53999999999999,2,1,2,21,Hibernating
CUST_00834,64,5,61.57000000000001,3,2,1,32,Need Attention
CUST_00835,91,5,61.91,3,2,1,32,Need Attention
CUST_00836,394,5,93.41999999999999,1,2,3,12,Hibernating
CUST_00837,6,10,143.93,5,5,5,55,Champions
CUST_00838,32,6,77.94,4,2,2,42,Potential Loyalists
CUST_00839,1,8,110.25,5,4,4,54,Champions
CUST_00840,104,6,73.11,2,2,2,22,Hibernating
CUST_00841,57,4,53.73,3,1,1,31,Need Attention
CUST_00842,18,7,109.63999999999999,5,3,4,53,Potential Loyalists
CUST_00843,110,5,69.67,2,2,2,22,Hibernating
CUST_00844,82,5,55.940000000000005,3,2,1,32,Need Attention
CUST_00845,2,4,55.970000000000006,5,1,1,51,Newcomers
CUST_00846,13,11,140.85,5,5,5,55,Champions
CUST_00847,53,6,95.47999999999999,4,2,3,42,Potential Loyalists
CUST_00848,339,5,91.59,1,2,3,12,Hibernating
CUST_00849,28,6,110.57000000000002,4,2,4,42,Potential Loyalists
CUST_00850,55,7,90.64,4,3,3,43,Potential Loyalists
CUST_00851,48,7,89.23,4,3,3,43,Potential Loyalists
CUST_00852,102,9,122.16999999999999,2,4,4,24,Cannot Lose
CUST_00853,286,7,120.59999999999998,1,3,4,13,At Risk
CUST_00854,130,9,129.94,2,4,4,24,Cannot Lose
CUST_00855,306,9,151.39,1,4,5,14,Cannot Lose
CUST_00856,7,10,139.95999999999998,5,5,5,55,Champions
CUST_00857,82,7,118.87,3,3,4,33,Need Attention
CUST_00858,184,8,112.57,1,4,4,14,Cannot Lose
CUST_00859,12,8,111.5,5,4,4,54,Champions
CUST_00860,111,9,123.11,2,4,4,24,Cannot Lose
CUST_00861,67,4,42.61000000000001,3,1,1,31,Need Attention
CUST_00862,254,6,66.49000000000001,1,2,2,12,Hibernating
CUST_00863,8,8,120.54,5,4,4,54,Champions
CUST_00864,394,4,44.9,1,1,1,11,Hibernating
CUST_00865,78,4,54.400000000000006,3,1,1,31,Need Attention
CUST_00866,4,5,81.39000000000001,5,2,2,52,Potential Loyalists
CUST_00867,20,7,109.63,5,3,4,53,Potential Loyalists
CUST_00868,241,7,91.59,1,3,3,13,At Risk
CUST_00869,340,3,26.479999999999997,1,1,1,11,Hibernating
CUST_00870,154,7,113.72,2,3,4,23,At Risk
CUST_00871,58,7,124.08,3,3,4,33,Need Attention
CUST_00872,156,6,100.63,2,2,3,22,Hibernating
CUST_00873,27,8,101.69999999999999,4,4,3,44,Loyal Customers
CUST_00874,232,7,86.57000000000001,1,3,3,13,At Risk
CUST_00875,49,13,182.93,4,5,5,45,Loyal Customers
CUST_00876,272,3,29.63,1,1,1,11,Hibernating
CUST_00877,71,7,84.36,3,3,2,33,Need Attention
CUST_00878,424,2,33.33,1,1,1,11,Hibernating
CUST_00879,152,9,149.01000000000002,2,4,5,24,Cannot Lose
CUST_00880,393,4,92.47,1,1,3,11,Hibernating
CUST_00881,65,7,106.39999999999999,3,3,4,33,Need Attention
CUST_00882,81,4,64.94,3,1,2,31,Need Attention
CUST_00883,20,7,113.72999999999999,5,3,4,53,Potential Loyalists
CUST_00884,172,9,156.01,2,4,5,24,Cannot Lose
CUST_00885,336,7,111.73,1,3,4,13,At Risk
CUST_00886,251,6,81.23,1,2,2,12,Hibernating
CUST_00887,46,5,81.13,4,2,2,42,Potential Loyalists
CUST_00888,69,6,74.25,3,2,2,32,Need Attention
CUST_00889,210,3,51.239999999999995,1,1,1,11,Hibernating
CUST_00890,135,5,60.82000000000001,2,2,1,22,Hibernating
CUST_00891,18,13,155.2,5,5,5,55,Champions
CUST_00892,173,6,75.44,2,2,2,22,Hibernating
CUST_00893,32,5,72.22,4,2,2,42,Potential Loyalists
CUST_00894,51,8,105.85,4,4,3,44,Loyal Customers
CUST_00895,54,13,199.62,4,5,5,45,Loyal Customers
CUST_00896,8,12,195.35,5,5,5,55,Champions
CUST_00897,223,4,63.88,1,1,1,11,Hibernating
